id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
8119,CDS,cde_fo,JPYINR,12404,OPTCUR,PE,57.5,JPYINR11AUGUST2357.5PE,JPYINR2381157.5PE,JPYINR 11AUG23 57.5 PE,11-08-2023,1,0.0025,57,5,57.5
8120,CDS,cde_fo,JPYINR,12405,OPTCUR,CE,57.75,JPYINR11AUGUST2357.75CE,JPYINR2381157.75CE,JPYINR 11AUG23 57.75 CE,11-08-2023,1,0.0025,57,75,57.75
8121,CDS,cde_fo,JPYINR,12406,OPTCUR,PE,57.75,JPYINR11AUGUST2357.75PE,JPYINR2381157.75PE,JPYINR 11AUG23 57.75 PE,11-08-2023,1,0.0025,57,75,57.75
8122,CDS,cde_fo,JPYINR,12407,OPTCUR,CE,58,JPYINR11AUGUST2358CE,JPYINR2381158CE,JPYINR 11AUG23 58 CE,11-08-2023,1,0.0025,58,,58
8123,CDS,cde_fo,JPYINR,12408,OPTCUR,PE,58,JPYINR11AUGUST2358PE,JPYINR2381158PE,JPYINR 11AUG23 58 PE,11-08-2023,1,0.0025,58,,58
8124,CDS,cde_fo,JPYINR,12409,OPTCUR,CE,58.25,JPYINR11AUGUST2358.25CE,JPYINR2381158.25CE,JPYINR 11AUG23 58.25 CE,11-08-2023,1,0.0025,58,25,58.25
8125,CDS,cde_fo,JPYINR,12410,OPTCUR,PE,58.25,JPYINR11AUGUST2358.25PE,JPYINR2381158.25PE,JPYINR 11AUG23 58.25 PE,11-08-2023,1,0.0025,58,25,58.25
8126,CDS,cde_fo,JPYINR,12411,OPTCUR,CE,58.5,JPYINR11AUGUST2358.5CE,JPYINR2381158.5CE,JPYINR 11AUG23 58.5 CE,11-08-2023,1,0.0025,58,5,58.5
8127,CDS,cde_fo,JPYINR,12412,OPTCUR,PE,58.5,JPYINR11AUGUST2358.5PE,JPYINR2381158.5PE,JPYINR 11AUG23 58.5 PE,11-08-2023,1,0.0025,58,5,58.5
8128,CDS,cde_fo,JPYINR,12413,OPTCUR,CE,58.75,JPYINR11AUGUST2358.75CE,JPYINR2381158.75CE,JPYINR 11AUG23 58.75 CE,11-08-2023,1,0.0025,58,75,58.75
8129,CDS,cde_fo,JPYINR,12414,OPTCUR,PE,58.75,JPYINR11AUGUST2358.75PE,JPYINR2381158.75PE,JPYINR 11AUG23 58.75 PE,11-08-2023,1,0.0025,58,75,58.75
8130,CDS,cde_fo,JPYINR,12415,OPTCUR,CE,59,JPYINR11AUGUST2359CE,JPYINR2381159CE,JPYINR 11AUG23 59 CE,11-08-2023,1,0.0025,59,,59
8131,CDS,cde_fo,JPYINR,12416,OPTCUR,PE,59,JPYINR11AUGUST2359PE,JPYINR2381159PE,JPYINR 11AUG23 59 PE,11-08-2023,1,0.0025,59,,59
8132,CDS,cde_fo,JPYINR,12417,OPTCUR,CE,59.25,JPYINR11AUGUST2359.25CE,JPYINR2381159.25CE,JPYINR 11AUG23 59.25 CE,11-08-2023,1,0.0025,59,25,59.25
8133,CDS,cde_fo,JPYINR,12418,OPTCUR,PE,59.25,JPYINR11AUGUST2359.25PE,JPYINR2381159.25PE,JPYINR 11AUG23 59.25 PE,11-08-2023,1,0.0025,59,25,59.25
8134,CDS,cde_fo,JPYINR,12419,OPTCUR,CE,59.5,JPYINR11AUGUST2359.5CE,JPYINR2381159.5CE,JPYINR 11AUG23 59.5 CE,11-08-2023,1,0.0025,59,5,59.5
8135,CDS,cde_fo,JPYINR,12420,OPTCUR,PE,59.5,JPYINR11AUGUST2359.5PE,JPYINR2381159.5PE,JPYINR 11AUG23 59.5 PE,11-08-2023,1,0.0025,59,5,59.5
8136,CDS,cde_fo,JPYINR,12421,OPTCUR,CE,59.75,JPYINR11AUGUST2359.75CE,JPYINR2381159.75CE,JPYINR 11AUG23 59.75 CE,11-08-2023,1,0.0025,59,75,59.75
8137,CDS,cde_fo,JPYINR,12422,OPTCUR,PE,59.75,JPYINR11AUGUST2359.75PE,JPYINR2381159.75PE,JPYINR 11AUG23 59.75 PE,11-08-2023,1,0.0025,59,75,59.75
8138,CDS,cde_fo,JPYINR,12423,OPTCUR,CE,60,JPYINR11AUGUST2360CE,JPYINR2381160CE,JPYINR 11AUG23 60 CE,11-08-2023,1,0.0025,60,,60
8139,CDS,cde_fo,JPYINR,12424,OPTCUR,PE,60,JPYINR11AUGUST2360PE,JPYINR2381160PE,JPYINR 11AUG23 60 PE,11-08-2023,1,0.0025,60,,60
8140,CDS,cde_fo,JPYINR,12425,OPTCUR,CE,60.25,JPYINR11AUGUST2360.25CE,JPYINR2381160.25CE,JPYINR 11AUG23 60.25 CE,11-08-2023,1,0.0025,60,25,60.25
8141,CDS,cde_fo,JPYINR,12426,OPTCUR,PE,60.25,JPYINR11AUGUST2360.25PE,JPYINR2381160.25PE,JPYINR 11AUG23 60.25 PE,11-08-2023,1,0.0025,60,25,60.25
8142,CDS,cde_fo,JPYINR,12427,OPTCUR,CE,60.5,JPYINR11AUGUST2360.5CE,JPYINR2381160.5CE,JPYINR 11AUG23 60.5 CE,11-08-2023,1,0.0025,60,5,60.5
8143,CDS,cde_fo,JPYINR,12428,OPTCUR,PE,60.5,JPYINR11AUGUST2360.5PE,JPYINR2381160.5PE,JPYINR 11AUG23 60.5 PE,11-08-2023,1,0.0025,60,5,60.5
8144,CDS,cde_fo,JPYINR,12429,OPTCUR,CE,60.75,JPYINR11AUGUST2360.75CE,JPYINR2381160.75CE,JPYINR 11AUG23 60.75 CE,11-08-2023,1,0.0025,60,75,60.75
8145,CDS,cde_fo,JPYINR,12430,OPTCUR,PE,60.75,JPYINR11AUGUST2360.75PE,JPYINR2381160.75PE,JPYINR 11AUG23 60.75 PE,11-08-2023,1,0.0025,60,75,60.75
8146,CDS,cde_fo,JPYINR,12431,OPTCUR,CE,61,JPYINR11AUGUST2361CE,JPYINR2381161CE,JPYINR 11AUG23 61 CE,11-08-2023,1,0.0025,61,,61
8147,CDS,cde_fo,JPYINR,12432,OPTCUR,PE,61,JPYINR11AUGUST2361PE,JPYINR2381161PE,JPYINR 11AUG23 61 PE,11-08-2023,1,0.0025,61,,61
8148,CDS,cde_fo,GBPINR,12443,OPTCUR,CE,110.25,GBPINR07JULY23110.25CE,GBPINR23707110.25CE,GBPINR 07JUL23 110.25 CE,07-07-2023,1,0.0025,110,25,110.25
8149,CDS,cde_fo,GBPINR,12444,OPTCUR,PE,110.25,GBPINR07JULY23110.25PE,GBPINR23707110.25PE,GBPINR 07JUL23 110.25 PE,07-07-2023,1,0.0025,110,25,110.25
8150,CDS,cde_fo,GBPINR,12445,OPTCUR,CE,110.5,GBPINR07JULY23110.5CE,GBPINR23707110.5CE,GBPINR 07JUL23 110.5 CE,07-07-2023,1,0.0025,110,5,110.5
8151,CDS,cde_fo,GBPINR,12446,OPTCUR,PE,110.5,GBPINR07JULY23110.5PE,GBPINR23707110.5PE,GBPINR 07JUL23 110.5 PE,07-07-2023,1,0.0025,110,5,110.5
8152,CDS,cde_fo,GBPINR,12447,OPTCUR,CE,110.75,GBPINR07JULY23110.75CE,GBPINR23707110.75CE,GBPINR 07JUL23 110.75 CE,07-07-2023,1,0.0025,110,75,110.75
8153,CDS,cde_fo,GBPINR,12448,OPTCUR,PE,110.75,GBPINR07JULY23110.75PE,GBPINR23707110.75PE,GBPINR 07JUL23 110.75 PE,07-07-2023,1,0.0025,110,75,110.75
8154,CDS,cde_fo,GBPINR,12449,OPTCUR,CE,111,GBPINR07JULY23111CE,GBPINR23707111CE,GBPINR 07JUL23 111 CE,07-07-2023,1,0.0025,111,,111
8155,CDS,cde_fo,GBPINR,12450,OPTCUR,PE,111,GBPINR07JULY23111PE,GBPINR23707111PE,GBPINR 07JUL23 111 PE,07-07-2023,1,0.0025,111,,111
8156,CDS,cde_fo,GBPINR,12453,OPTCUR,CE,110.25,GBPINR14JULY23110.25CE,GBPINR23714110.25CE,GBPINR 14JUL23 110.25 CE,14-07-2023,1,0.0025,110,25,110.25
8157,CDS,cde_fo,GBPINR,12454,OPTCUR,PE,110.25,GBPINR14JULY23110.25PE,GBPINR23714110.25PE,GBPINR 14JUL23 110.25 PE,14-07-2023,1,0.0025,110,25,110.25
8158,CDS,cde_fo,GBPINR,12455,OPTCUR,CE,110.5,GBPINR14JULY23110.5CE,GBPINR23714110.5CE,GBPINR 14JUL23 110.5 CE,14-07-2023,1,0.0025,110,5,110.5
8159,CDS,cde_fo,GBPINR,12456,OPTCUR,PE,110.5,GBPINR14JULY23110.5PE,GBPINR23714110.5PE,GBPINR 14JUL23 110.5 PE,14-07-2023,1,0.0025,110,5,110.5
8160,CDS,cde_fo,GBPINR,12457,OPTCUR,CE,110.75,GBPINR14JULY23110.75CE,GBPINR23714110.75CE,GBPINR 14JUL23 110.75 CE,14-07-2023,1,0.0025,110,75,110.75
8161,CDS,cde_fo,GBPINR,12458,OPTCUR,PE,110.75,GBPINR14JULY23110.75PE,GBPINR23714110.75PE,GBPINR 14JUL23 110.75 PE,14-07-2023,1,0.0025,110,75,110.75
8162,CDS,cde_fo,GBPINR,12521,OPTCUR,CE,111,GBPINR14JULY23111CE,GBPINR23714111CE,GBPINR 14JUL23 111 CE,14-07-2023,1,0.0025,111,,111
8163,CDS,cde_fo,GBPINR,12522,OPTCUR,PE,111,GBPINR14JULY23111PE,GBPINR23714111PE,GBPINR 14JUL23 111 PE,14-07-2023,1,0.0025,111,,111
8164,CDS,cde_fo,GBPINR,12559,OPTCUR,CE,110.25,GBPINR21JULY23110.25CE,GBPINR23721110.25CE,GBPINR 21JUL23 110.25 CE,21-07-2023,1,0.0025,110,25,110.25
8165,CDS,cde_fo,GBPINR,12560,OPTCUR,PE,110.25,GBPINR21JULY23110.25PE,GBPINR23721110.25PE,GBPINR 21JUL23 110.25 PE,21-07-2023,1,0.0025,110,25,110.25
8166,CDS,cde_fo,JPYINR,12577,OPTCUR,CE,61.25,JPYINR11AUGUST2361.25CE,JPYINR2381161.25CE,JPYINR 11AUG23 61.25 CE,11-08-2023,1,0.0025,61,25,61.25
8167,CDS,cde_fo,JPYINR,12578,OPTCUR,PE,61.25,JPYINR11AUGUST2361.25PE,JPYINR2381161.25PE,JPYINR 11AUG23 61.25 PE,11-08-2023,1,0.0025,61,25,61.25
8168,CDS,cde_fo,JPYINR,12579,OPTCUR,CE,61.5,JPYINR11AUGUST2361.5CE,JPYINR2381161.5CE,JPYINR 11AUG23 61.5 CE,11-08-2023,1,0.0025,61,5,61.5
8169,CDS,cde_fo,JPYINR,12580,OPTCUR,PE,61.5,JPYINR11AUGUST2361.5PE,JPYINR2381161.5PE,JPYINR 11AUG23 61.5 PE,11-08-2023,1,0.0025,61,5,61.5
8170,CDS,cde_fo,JPYINR,12581,OPTCUR,CE,61.75,JPYINR11AUGUST2361.75CE,JPYINR2381161.75CE,JPYINR 11AUG23 61.75 CE,11-08-2023,1,0.0025,61,75,61.75
8171,CDS,cde_fo,JPYINR,12582,OPTCUR,PE,61.75,JPYINR11AUGUST2361.75PE,JPYINR2381161.75PE,JPYINR 11AUG23 61.75 PE,11-08-2023,1,0.0025,61,75,61.75
8172,CDS,cde_fo,JPYINR,12583,OPTCUR,CE,62,JPYINR11AUGUST2362CE,JPYINR2381162CE,JPYINR 11AUG23 62 CE,11-08-2023,1,0.0025,62,,62
8173,CDS,cde_fo,JPYINR,12584,OPTCUR,PE,62,JPYINR11AUGUST2362PE,JPYINR2381162PE,JPYINR 11AUG23 62 PE,11-08-2023,1,0.0025,62,,62
8174,CDS,cde_fo,JPYINR,12585,OPTCUR,CE,62.25,JPYINR11AUGUST2362.25CE,JPYINR2381162.25CE,JPYINR 11AUG23 62.25 CE,11-08-2023,1,0.0025,62,25,62.25
8175,CDS,cde_fo,JPYINR,12586,OPTCUR,PE,62.25,JPYINR11AUGUST2362.25PE,JPYINR2381162.25PE,JPYINR 11AUG23 62.25 PE,11-08-2023,1,0.0025,62,25,62.25
8176,CDS,cde_fo,JPYINR,12587,OPTCUR,CE,62.5,JPYINR11AUGUST2362.5CE,JPYINR2381162.5CE,JPYINR 11AUG23 62.5 CE,11-08-2023,1,0.0025,62,5,62.5
8177,CDS,cde_fo,JPYINR,12588,OPTCUR,PE,62.5,JPYINR11AUGUST2362.5PE,JPYINR2381162.5PE,JPYINR 11AUG23 62.5 PE,11-08-2023,1,0.0025,62,5,62.5
8178,CDS,cde_fo,JPYINR,12589,OPTCUR,CE,62.75,JPYINR11AUGUST2362.75CE,JPYINR2381162.75CE,JPYINR 11AUG23 62.75 CE,11-08-2023,1,0.0025,62,75,62.75
8179,CDS,cde_fo,JPYINR,12590,OPTCUR,PE,62.75,JPYINR11AUGUST2362.75PE,JPYINR2381162.75PE,JPYINR 11AUG23 62.75 PE,11-08-2023,1,0.0025,62,75,62.75
8180,CDS,cde_fo,JPYINR,12591,OPTCUR,CE,63,JPYINR11AUGUST2363CE,JPYINR2381163CE,JPYINR 11AUG23 63 CE,11-08-2023,1,0.0025,63,,63
8181,CDS,cde_fo,JPYINR,12592,OPTCUR,PE,63,JPYINR11AUGUST2363PE,JPYINR2381163PE,JPYINR 11AUG23 63 PE,11-08-2023,1,0.0025,63,,63
8182,CDS,cde_fo,GBPINR,12593,OPTCUR,CE,110.5,GBPINR21JULY23110.5CE,GBPINR23721110.5CE,GBPINR 21JUL23 110.5 CE,21-07-2023,1,0.0025,110,5,110.5
8183,CDS,cde_fo,GBPINR,12594,OPTCUR,PE,110.5,GBPINR21JULY23110.5PE,GBPINR23721110.5PE,GBPINR 21JUL23 110.5 PE,21-07-2023,1,0.0025,110,5,110.5
8184,CDS,cde_fo,JPYINR,12595,OPTCUR,CE,63.25,JPYINR11AUGUST2363.25CE,JPYINR2381163.25CE,JPYINR 11AUG23 63.25 CE,11-08-2023,1,0.0025,63,25,63.25
8185,CDS,cde_fo,JPYINR,12596,OPTCUR,PE,63.25,JPYINR11AUGUST2363.25PE,JPYINR2381163.25PE,JPYINR 11AUG23 63.25 PE,11-08-2023,1,0.0025,63,25,63.25
8186,CDS,cde_fo,JPYINR,12597,OPTCUR,CE,63.5,JPYINR11AUGUST2363.5CE,JPYINR2381163.5CE,JPYINR 11AUG23 63.5 CE,11-08-2023,1,0.0025,63,5,63.5
8187,CDS,cde_fo,JPYINR,12598,OPTCUR,PE,63.5,JPYINR11AUGUST2363.5PE,JPYINR2381163.5PE,JPYINR 11AUG23 63.5 PE,11-08-2023,1,0.0025,63,5,63.5
8188,CDS,cde_fo,JPYINR,12599,OPTCUR,CE,63.75,JPYINR11AUGUST2363.75CE,JPYINR2381163.75CE,JPYINR 11AUG23 63.75 CE,11-08-2023,1,0.0025,63,75,63.75
8189,CDS,cde_fo,JPYINR,12600,OPTCUR,PE,63.75,JPYINR11AUGUST2363.75PE,JPYINR2381163.75PE,JPYINR 11AUG23 63.75 PE,11-08-2023,1,0.0025,63,75,63.75
8190,CDS,cde_fo,JPYINR,12601,OPTCUR,CE,64,JPYINR11AUGUST2364CE,JPYINR2381164CE,JPYINR 11AUG23 64 CE,11-08-2023,1,0.0025,64,,64
8191,CDS,cde_fo,JPYINR,12602,OPTCUR,PE,64,JPYINR11AUGUST2364PE,JPYINR2381164PE,JPYINR 11AUG23 64 PE,11-08-2023,1,0.0025,64,,64
8192,CDS,cde_fo,JPYINR,12603,OPTCUR,CE,64.25,JPYINR11AUGUST2364.25CE,JPYINR2381164.25CE,JPYINR 11AUG23 64.25 CE,11-08-2023,1,0.0025,64,25,64.25
8193,CDS,cde_fo,JPYINR,12604,OPTCUR,PE,64.25,JPYINR11AUGUST2364.25PE,JPYINR2381164.25PE,JPYINR 11AUG23 64.25 PE,11-08-2023,1,0.0025,64,25,64.25
8194,CDS,cde_fo,JPYINR,12605,OPTCUR,CE,64.5,JPYINR11AUGUST2364.5CE,JPYINR2381164.5CE,JPYINR 11AUG23 64.5 CE,11-08-2023,1,0.0025,64,5,64.5
8195,CDS,cde_fo,JPYINR,12606,OPTCUR,PE,64.5,JPYINR11AUGUST2364.5PE,JPYINR2381164.5PE,JPYINR 11AUG23 64.5 PE,11-08-2023,1,0.0025,64,5,64.5
8196,CDS,cde_fo,JPYINR,12607,OPTCUR,CE,64.75,JPYINR11AUGUST2364.75CE,JPYINR2381164.75CE,JPYINR 11AUG23 64.75 CE,11-08-2023,1,0.0025,64,75,64.75
8197,CDS,cde_fo,JPYINR,12608,OPTCUR,PE,64.75,JPYINR11AUGUST2364.75PE,JPYINR2381164.75PE,JPYINR 11AUG23 64.75 PE,11-08-2023,1,0.0025,64,75,64.75
8198,CDS,cde_fo,JPYINR,12609,OPTCUR,CE,65,JPYINR11AUGUST2365CE,JPYINR2381165CE,JPYINR 11AUG23 65 CE,11-08-2023,1,0.0025,65,,65
8199,CDS,cde_fo,JPYINR,12610,OPTCUR,PE,65,JPYINR11AUGUST2365PE,JPYINR2381165PE,JPYINR 11AUG23 65 PE,11-08-2023,1,0.0025,65,,65
8200,CDS,cde_fo,JPYINR,12611,OPTCUR,CE,65.25,JPYINR11AUGUST2365.25CE,JPYINR2381165.25CE,JPYINR 11AUG23 65.25 CE,11-08-2023,1,0.0025,65,25,65.25
8201,CDS,cde_fo,JPYINR,12612,OPTCUR,PE,65.25,JPYINR11AUGUST2365.25PE,JPYINR2381165.25PE,JPYINR 11AUG23 65.25 PE,11-08-2023,1,0.0025,65,25,65.25
8202,CDS,cde_fo,JPYINR,12613,OPTCUR,CE,53.25,JPYINR27DECEMBER2353.25CE,JPYINR23DEC53.25CE,JPYINR 27DEC23 53.25 CE,27-12-2023,1,0.0025,53,25,53.25
8203,CDS,cde_fo,JPYINR,12614,OPTCUR,PE,53.25,JPYINR27DECEMBER2353.25PE,JPYINR23DEC53.25PE,JPYINR 27DEC23 53.25 PE,27-12-2023,1,0.0025,53,25,53.25
8204,CDS,cde_fo,JPYINR,12615,OPTCUR,CE,53.25,JPYINR27MARCH2453.25CE,JPYINR24MAR53.25CE,JPYINR 27MAR24 53.25 CE,27-03-2024,1,0.0025,53,25,53.25
8205,CDS,cde_fo,JPYINR,12616,OPTCUR,PE,53.25,JPYINR27MARCH2453.25PE,JPYINR24MAR53.25PE,JPYINR 27MAR24 53.25 PE,27-03-2024,1,0.0025,53,25,53.25
8206,CDS,cde_fo,USDINR,12617,OPTCUR,CE,76.75,USDINR11AUGUST2376.75CE,USDINR2381176.75CE,USDINR 11AUG23 76.75 CE,11-08-2023,1,0.0025,76,75,76.75
8207,CDS,cde_fo,USDINR,12618,OPTCUR,PE,76.75,USDINR11AUGUST2376.75PE,USDINR2381176.75PE,USDINR 11AUG23 76.75 PE,11-08-2023,1,0.0025,76,75,76.75
8208,CDS,cde_fo,USDINR,12619,OPTCUR,CE,77,USDINR11AUGUST2377CE,USDINR2381177CE,USDINR 11AUG23 77 CE,11-08-2023,1,0.0025,77,,77
8209,CDS,cde_fo,USDINR,12620,OPTCUR,PE,77,USDINR11AUGUST2377PE,USDINR2381177PE,USDINR 11AUG23 77 PE,11-08-2023,1,0.0025,77,,77
8210,CDS,cde_fo,GBPINR,12621,OPTCUR,CE,110.75,GBPINR21JULY23110.75CE,GBPINR23721110.75CE,GBPINR 21JUL23 110.75 CE,21-07-2023,1,0.0025,110,75,110.75
8211,CDS,cde_fo,GBPINR,12622,OPTCUR,PE,110.75,GBPINR21JULY23110.75PE,GBPINR23721110.75PE,GBPINR 21JUL23 110.75 PE,21-07-2023,1,0.0025,110,75,110.75
8212,CDS,cde_fo,USDINR,12623,OPTCUR,CE,77.25,USDINR11AUGUST2377.25CE,USDINR2381177.25CE,USDINR 11AUG23 77.25 CE,11-08-2023,1,0.0025,77,25,77.25
8213,CDS,cde_fo,USDINR,12624,OPTCUR,PE,77.25,USDINR11AUGUST2377.25PE,USDINR2381177.25PE,USDINR 11AUG23 77.25 PE,11-08-2023,1,0.0025,77,25,77.25
8214,CDS,cde_fo,GBPINR,12625,OPTCUR,CE,111,GBPINR21JULY23111CE,GBPINR23721111CE,GBPINR 21JUL23 111 CE,21-07-2023,1,0.0025,111,,111
8215,CDS,cde_fo,GBPINR,12626,OPTCUR,PE,111,GBPINR21JULY23111PE,GBPINR23721111PE,GBPINR 21JUL23 111 PE,21-07-2023,1,0.0025,111,,111
8216,CDS,cde_fo,USDINR,12627,OPTCUR,CE,77.5,USDINR11AUGUST2377.5CE,USDINR2381177.5CE,USDINR 11AUG23 77.5 CE,11-08-2023,1,0.0025,77,5,77.5
8217,CDS,cde_fo,USDINR,12628,OPTCUR,PE,77.5,USDINR11AUGUST2377.5PE,USDINR2381177.5PE,USDINR 11AUG23 77.5 PE,11-08-2023,1,0.0025,77,5,77.5
8218,CDS,cde_fo,USDINR,12629,OPTCUR,CE,77.75,USDINR11AUGUST2377.75CE,USDINR2381177.75CE,USDINR 11AUG23 77.75 CE,11-08-2023,1,0.0025,77,75,77.75
8219,CDS,cde_fo,USDINR,12630,OPTCUR,PE,77.75,USDINR11AUGUST2377.75PE,USDINR2381177.75PE,USDINR 11AUG23 77.75 PE,11-08-2023,1,0.0025,77,75,77.75
8220,CDS,cde_fo,USDINR,12631,OPTCUR,CE,78,USDINR11AUGUST2378CE,USDINR2381178CE,USDINR 11AUG23 78 CE,11-08-2023,1,0.0025,78,,78
8221,CDS,cde_fo,USDINR,12632,OPTCUR,PE,78,USDINR11AUGUST2378PE,USDINR2381178PE,USDINR 11AUG23 78 PE,11-08-2023,1,0.0025,78,,78
8222,CDS,cde_fo,USDINR,12633,OPTCUR,CE,78.25,USDINR11AUGUST2378.25CE,USDINR2381178.25CE,USDINR 11AUG23 78.25 CE,11-08-2023,1,0.0025,78,25,78.25
8223,CDS,cde_fo,USDINR,12634,OPTCUR,PE,78.25,USDINR11AUGUST2378.25PE,USDINR2381178.25PE,USDINR 11AUG23 78.25 PE,11-08-2023,1,0.0025,78,25,78.25
8224,CDS,cde_fo,GBPINR,12635,OPTCUR,CE,110.25,GBPINR27JULY23110.25CE,GBPINR23JUL110.25CE,GBPINR 27JUL23 110.25 CE,27-07-2023,1,0.0025,110,25,110.25
8225,CDS,cde_fo,GBPINR,12636,OPTCUR,PE,110.25,GBPINR27JULY23110.25PE,GBPINR23JUL110.25PE,GBPINR 27JUL23 110.25 PE,27-07-2023,1,0.0025,110,25,110.25
8226,CDS,cde_fo,USDINR,12637,OPTCUR,CE,78.5,USDINR11AUGUST2378.5CE,USDINR2381178.5CE,USDINR 11AUG23 78.5 CE,11-08-2023,1,0.0025,78,5,78.5
8227,CDS,cde_fo,USDINR,12638,OPTCUR,PE,78.5,USDINR11AUGUST2378.5PE,USDINR2381178.5PE,USDINR 11AUG23 78.5 PE,11-08-2023,1,0.0025,78,5,78.5
8228,CDS,cde_fo,GBPINR,12639,OPTCUR,CE,110.5,GBPINR27JULY23110.5CE,GBPINR23JUL110.5CE,GBPINR 27JUL23 110.5 CE,27-07-2023,1,0.0025,110,5,110.5
8229,CDS,cde_fo,GBPINR,12640,OPTCUR,PE,110.5,GBPINR27JULY23110.5PE,GBPINR23JUL110.5PE,GBPINR 27JUL23 110.5 PE,27-07-2023,1,0.0025,110,5,110.5
8230,CDS,cde_fo,USDINR,12641,OPTCUR,CE,78.75,USDINR11AUGUST2378.75CE,USDINR2381178.75CE,USDINR 11AUG23 78.75 CE,11-08-2023,1,0.0025,78,75,78.75
8231,CDS,cde_fo,USDINR,12642,OPTCUR,PE,78.75,USDINR11AUGUST2378.75PE,USDINR2381178.75PE,USDINR 11AUG23 78.75 PE,11-08-2023,1,0.0025,78,75,78.75
8232,CDS,cde_fo,GBPINR,12643,OPTCUR,CE,110.75,GBPINR27JULY23110.75CE,GBPINR23JUL110.75CE,GBPINR 27JUL23 110.75 CE,27-07-2023,1,0.0025,110,75,110.75
8233,CDS,cde_fo,GBPINR,12644,OPTCUR,PE,110.75,GBPINR27JULY23110.75PE,GBPINR23JUL110.75PE,GBPINR 27JUL23 110.75 PE,27-07-2023,1,0.0025,110,75,110.75
8234,CDS,cde_fo,GBPINR,12645,OPTCUR,CE,111,GBPINR27JULY23111CE,GBPINR23JUL111CE,GBPINR 27JUL23 111 CE,27-07-2023,1,0.0025,111,,111
8235,CDS,cde_fo,GBPINR,12646,OPTCUR,PE,111,GBPINR27JULY23111PE,GBPINR23JUL111PE,GBPINR 27JUL23 111 PE,27-07-2023,1,0.0025,111,,111
8236,CDS,cde_fo,GBPINR,12647,OPTCUR,CE,110.25,GBPINR28JULY23110.25CE,GBPINR23728110.25CE,GBPINR 28JUL23 110.25 CE,28-07-2023,1,0.0025,110,25,110.25
8237,CDS,cde_fo,GBPINR,12648,OPTCUR,PE,110.25,GBPINR28JULY23110.25PE,GBPINR23728110.25PE,GBPINR 28JUL23 110.25 PE,28-07-2023,1,0.0025,110,25,110.25
8238,CDS,cde_fo,GBPINR,12649,OPTCUR,CE,110.5,GBPINR28JULY23110.5CE,GBPINR23728110.5CE,GBPINR 28JUL23 110.5 CE,28-07-2023,1,0.0025,110,5,110.5
8239,CDS,cde_fo,GBPINR,12650,OPTCUR,PE,110.5,GBPINR28JULY23110.5PE,GBPINR23728110.5PE,GBPINR 28JUL23 110.5 PE,28-07-2023,1,0.0025,110,5,110.5
8240,CDS,cde_fo,GBPINR,12651,OPTCUR,CE,110.75,GBPINR28JULY23110.75CE,GBPINR23728110.75CE,GBPINR 28JUL23 110.75 CE,28-07-2023,1,0.0025,110,75,110.75
8241,CDS,cde_fo,GBPINR,12652,OPTCUR,PE,110.75,GBPINR28JULY23110.75PE,GBPINR23728110.75PE,GBPINR 28JUL23 110.75 PE,28-07-2023,1,0.0025,110,75,110.75
8242,CDS,cde_fo,GBPINR,12653,OPTCUR,CE,111,GBPINR28JULY23111CE,GBPINR23728111CE,GBPINR 28JUL23 111 CE,28-07-2023,1,0.0025,111,,111
8243,CDS,cde_fo,GBPINR,12654,OPTCUR,PE,111,GBPINR28JULY23111PE,GBPINR23728111PE,GBPINR 28JUL23 111 PE,28-07-2023,1,0.0025,111,,111
8244,CDS,cde_fo,GBPINR,12655,OPTCUR,CE,110.25,GBPINR04AUGUST23110.25CE,GBPINR23804110.25CE,GBPINR 04AUG23 110.25 CE,04-08-2023,1,0.0025,110,25,110.25
8245,CDS,cde_fo,GBPINR,12656,OPTCUR,PE,110.25,GBPINR04AUGUST23110.25PE,GBPINR23804110.25PE,GBPINR 04AUG23 110.25 PE,04-08-2023,1,0.0025,110,25,110.25
